key,lat,lon,Kpet,uztwm,uzfwm,lztwm,lzfpm,lzfsm,uzk,lzpk,lzsk,zperc,rexp,pfree,pctim,adimp,riva,side,rserv,SCF,PXTEMP,MFMAX,MFMIN,UADJ,MBASE,TIPM,PLWHC,NMF,DAYGM,Nres,Kres,Velo,Diff
41.551667_-121.496667,41.551667,-121.496667,0.908115070938,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.487642_-121.842433,41.487642,-121.842433,1.833083575001,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.496667_-121.811250,41.496667,-121.81125,0.908115070938,831.303098846368,545.255712233603,4955.272649309552,1406.684217280134,50.0,0.01,0.364362729885,0.094052368352,384.146764419958,1.770863496791,0.182126607922,0.102475169437,0.379156039221,0.42981527752,0.0,0.4,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.654858_-120.332083,41.654858,-120.332083,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.645227_-120.308788,41.645227,-120.308788,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.607024_-120.379405,41.607024,-120.379405,0.858967719348,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.601839_-120.340801,41.601839,-120.340801,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.586293_-120.307514,41.586293,-120.307514,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.460595_-120.349881,41.460595,-120.349881,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.409071_-120.321901,41.409071,-120.321901,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.399426_-120.293883,41.399426,-120.293883,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.319583_-120.875833,41.319583,-120.875833,0.908115070938,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.326427_-120.854285,41.326427,-120.854285,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.335077_-120.320142,41.335077,-120.320142,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.339974_-120.293534,41.339974,-120.293534,1.833083575001,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.321334_-120.240084,41.321334,-120.240084,0.858967719348,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
41.307083_-120.875833,41.307083,-120.875833,0.908115070938,479.609173219469,971.21821402396,50.0,50.0,4142.439702659346,0.92129704921,0.01,0.01,390.213750390435,10.0,0.449762496792,0.000277379665,0.5588884251,0.9,0.0,0.105194169518,1.0,0.0,0.905185744206,0.05,0.063403385992,0.0,1.0,0.02,0.3,0.134497044126,5.706902064712,0.872344990126,3.895188229275,3476.270897516235
