key,lat,lon,in_15cdec_grid,in_9unimp,in_11obs,in_12rim,in_calsim3_fp
37.34375_-119.53125,37.34375,-119.53125,1,0,1,1,1
37.34375_-119.46875,37.34375,-119.46875,1,0,1,1,1
37.34375_-119.40625,37.34375,-119.40625,1,0,1,1,1
37.34375_-119.34375,37.34375,-119.34375,1,0,1,1,1
37.34375_-119.28125,37.34375,-119.28125,1,0,1,1,1
37.34375_-119.21875,37.34375,-119.21875,1,0,1,1,1
37.34375_-119.15625,37.34375,-119.15625,1,0,1,1,1
37.34375_-119.09375,37.34375,-119.09375,1,0,1,1,1
37.34375_-119.03125,37.34375,-119.03125,1,0,1,1,1
37.34375_-118.96875,37.34375,-118.96875,1,0,1,1,1
37.34375_-118.90625,37.34375,-118.90625,1,0,1,1,1
37.34375_-118.84375,37.34375,-118.84375,1,0,1,1,1
37.34375_-118.78125,37.34375,-118.78125,1,0,0,0,1
37.34375_-118.71875,37.34375,-118.71875,1,0,0,0,1
37.40625_-121.46875,37.40625,-121.46875,0,0,0,0,1
37.40625_-121.40625,37.40625,-121.40625,0,0,0,0,1
37.40625_-121.34375,37.40625,-121.34375,0,0,0,0,1
37.40625_-121.28125,37.40625,-121.28125,0,0,0,0,1
37.40625_-121.21875,37.40625,-121.21875,0,0,0,0,1
37.40625_-121.15625,37.40625,-121.15625,0,0,0,0,1
37.40625_-121.09375,37.40625,-121.09375,0,0,0,0,1
37.40625_-121.03125,37.40625,-121.03125,0,0,0,0,1
37.40625_-120.96875,37.40625,-120.96875,0,0,0,0,1
37.40625_-120.90625,37.40625,-120.90625,0,0,0,0,1
37.40625_-120.84375,37.40625,-120.84375,0,0,0,0,1
37.40625_-120.78125,37.40625,-120.78125,0,0,0,0,1
37.40625_-120.71875,37.40625,-120.71875,0,0,0,0,1
37.40625_-120.65625,37.40625,-120.65625,0,0,0,0,1
37.40625_-120.59375,37.40625,-120.59375,0,0,0,0,1
37.40625_-120.53125,37.40625,-120.53125,0,0,0,0,1
37.40625_-120.46875,37.40625,-120.46875,0,0,0,0,1
37.40625_-120.40625,37.40625,-120.40625,0,0,0,0,1
37.40625_-120.34375,37.40625,-120.34375,0,0,0,0,1
37.40625_-120.28125,37.40625,-120.28125,0,0,0,0,1
37.40625_-120.21875,37.40625,-120.21875,0,0,0,0,1
37.40625_-120.15625,37.40625,-120.15625,0,0,0,0,1
37.40625_-120.09375,37.40625,-120.09375,0,0,0,0,1
37.40625_-120.03125,37.40625,-120.03125,0,1,0,0,1
37.40625_-119.96875,37.40625,-119.96875,0,1,0,0,1
37.40625_-119.90625,37.40625,-119.90625,0,1,0,0,1
37.40625_-119.84375,37.40625,-119.84375,0,1,0,0,1
37.40625_-119.78125,37.40625,-119.78125,0,1,0,0,1
37.40625_-119.71875,37.40625,-119.71875,0,1,0,0,1
37.40625_-119.65625,37.40625,-119.65625,0,1,0,0,1
37.40625_-119.59375,37.40625,-119.59375,1,1,1,1,1
37.40625_-119.53125,37.40625,-119.53125,1,0,1,1,1
37.40625_-119.46875,37.40625,-119.46875,1,0,1,1,1
37.40625_-119.40625,37.40625,-119.40625,1,0,1,1,1
37.40625_-119.34375,37.40625,-119.34375,1,0,1,1,1
37.40625_-119.28125,37.40625,-119.28125,1,0,1,1,1
37.40625_-119.21875,37.40625,-119.21875,1,0,1,1,1
37.40625_-119.15625,37.40625,-119.15625,1,0,1,1,1
37.40625_-119.09375,37.40625,-119.09375,1,0,1,1,1
37.40625_-119.03125,37.40625,-119.03125,1,0,1,1,1
37.40625_-118.96875,37.40625,-118.96875,1,0,1,1,1
37.40625_-118.90625,37.40625,-118.90625,1,0,1,1,1
37.40625_-118.84375,37.40625,-118.84375,1,0,1,1,1
37.40625_-118.78125,37.40625,-118.78125,1,0,0,0,1
37.46875_-121.46875,37.46875,-121.46875,0,0,0,0,1
37.46875_-121.40625,37.46875,-121.40625,0,0,0,0,1
37.46875_-121.34375,37.46875,-121.34375,0,0,0,0,1
37.46875_-121.28125,37.46875,-121.28125,0,0,0,0,1
37.46875_-121.21875,37.46875,-121.21875,0,0,0,0,1
37.46875_-121.15625,37.46875,-121.15625,0,0,0,0,1
37.46875_-121.09375,37.46875,-121.09375,0,0,0,0,1
37.46875_-121.03125,37.46875,-121.03125,0,0,0,0,1
37.46875_-120.96875,37.46875,-120.96875,0,0,0,0,1
37.46875_-120.90625,37.46875,-120.90625,0,0,0,0,1
37.46875_-120.84375,37.46875,-120.84375,0,0,0,0,1
37.46875_-120.78125,37.46875,-120.78125,0,0,0,0,1
37.46875_-120.71875,37.46875,-120.71875,0,0,0,0,1
37.46875_-120.65625,37.46875,-120.65625,0,0,0,0,1
37.46875_-120.59375,37.46875,-120.59375,0,0,0,0,1
37.46875_-120.53125,37.46875,-120.53125,0,0,0,0,1
37.46875_-120.46875,37.46875,-120.46875,0,0,0,0,1
37.46875_-120.40625,37.46875,-120.40625,0,0,0,0,1
37.46875_-120.34375,37.46875,-120.34375,1,0,0,0,1
37.46875_-120.28125,37.46875,-120.28125,1,0,0,0,1
37.46875_-120.21875,37.46875,-120.21875,0,0,0,0,1
37.46875_-120.15625,37.46875,-120.15625,0,0,0,0,1
37.46875_-120.09375,37.46875,-120.09375,0,0,0,0,1
37.46875_-120.03125,37.46875,-120.03125,0,0,0,0,1
37.46875_-119.96875,37.46875,-119.96875,0,0,0,0,1
37.46875_-119.90625,37.46875,-119.90625,0,1,0,0,1
37.46875_-119.84375,37.46875,-119.84375,0,1,0,0,1
37.46875_-119.78125,37.46875,-119.78125,0,1,0,0,1
37.46875_-119.71875,37.46875,-119.71875,1,1,1,1,1
37.46875_-119.65625,37.46875,-119.65625,1,1,1,1,1
37.46875_-119.59375,37.46875,-119.59375,1,1,1,1,1
37.46875_-119.53125,37.46875,-119.53125,1,0,1,1,1
37.46875_-119.46875,37.46875,-119.46875,1,0,1,1,1
37.46875_-119.40625,37.46875,-119.40625,1,0,1,1,1
37.46875_-119.34375,37.46875,-119.34375,1,0,1,1,1
37.46875_-119.28125,37.46875,-119.28125,1,0,1,1,1
37.46875_-119.21875,37.46875,-119.21875,1,0,1,1,1
37.46875_-119.15625,37.46875,-119.15625,1,0,1,1,1
37.46875_-119.09375,37.46875,-119.09375,1,0,1,1,1
37.46875_-119.03125,37.46875,-119.03125,1,0,1,1,1
37.46875_-118.96875,37.46875,-118.96875,1,0,1,1,1
37.46875_-118.90625,37.46875,-118.90625,1,0,1,1,1
37.46875_-118.84375,37.46875,-118.84375,1,0,1,1,1
37.46875_-118.78125,37.46875,-118.78125,1,0,1,1,1
37.53125_-121.59375,37.53125,-121.59375,0,0,0,0,1
37.53125_-121.53125,37.53125,-121.53125,0,0,0,0,1
37.53125_-121.46875,37.53125,-121.46875,0,0,0,0,1
37.53125_-121.40625,37.53125,-121.40625,0,0,0,0,1
37.53125_-121.34375,37.53125,-121.34375,0,0,0,0,1
37.53125_-121.28125,37.53125,-121.28125,0,0,0,0,1
37.53125_-121.21875,37.53125,-121.21875,0,0,0,0,1
37.53125_-121.15625,37.53125,-121.15625,0,0,0,0,1
37.53125_-121.09375,37.53125,-121.09375,0,0,0,0,1
37.53125_-121.03125,37.53125,-121.03125,0,0,0,0,1
37.53125_-120.96875,37.53125,-120.96875,0,0,0,0,1
37.53125_-120.90625,37.53125,-120.90625,0,0,0,0,1
37.53125_-120.84375,37.53125,-120.84375,0,0,0,0,1
37.53125_-120.78125,37.53125,-120.78125,0,0,0,0,1
37.53125_-120.71875,37.53125,-120.71875,0,0,0,0,1
37.53125_-120.65625,37.53125,-120.65625,0,0,0,0,1
37.53125_-120.59375,37.53125,-120.59375,0,0,0,0,1
37.53125_-120.53125,37.53125,-120.53125,0,0,0,0,1
37.53125_-120.46875,37.53125,-120.46875,0,0,0,0,1
37.53125_-120.40625,37.53125,-120.40625,0,0,0,0,1
37.53125_-120.34375,37.53125,-120.34375,1,0,0,0,1
37.53125_-120.28125,37.53125,-120.28125,1,0,1,1,1
37.53125_-120.21875,37.53125,-120.21875,1,0,1,1,1
37.53125_-120.15625,37.53125,-120.15625,1,0,1,1,1
37.53125_-120.09375,37.53125,-120.09375,1,0,1,1,1
37.53125_-120.03125,37.53125,-120.03125,1,0,1,1,1
37.53125_-119.96875,37.53125,-119.96875,1,0,1,1,1
37.53125_-119.90625,37.53125,-119.90625,1,1,1,1,1
37.53125_-119.84375,37.53125,-119.84375,1,1,1,1,1
37.53125_-119.78125,37.53125,-119.78125,1,1,1,1,1
37.53125_-119.71875,37.53125,-119.71875,1,1,1,1,1
37.53125_-119.65625,37.53125,-119.65625,1,0,1,1,1
37.53125_-119.59375,37.53125,-119.59375,1,0,1,1,1
37.53125_-119.53125,37.53125,-119.53125,1,0,1,1,1
37.53125_-119.46875,37.53125,-119.46875,1,0,1,1,1
37.53125_-119.40625,37.53125,-119.40625,1,0,1,1,1
37.53125_-119.34375,37.53125,-119.34375,1,0,1,1,1
37.53125_-119.28125,37.53125,-119.28125,1,0,1,1,1
37.53125_-119.21875,37.53125,-119.21875,1,0,1,1,1
37.53125_-119.15625,37.53125,-119.15625,1,0,1,1,1
37.53125_-119.09375,37.53125,-119.09375,1,0,1,1,1
37.53125_-119.03125,37.53125,-119.03125,1,0,1,1,1
37.53125_-118.96875,37.53125,-118.96875,1,0,1,1,1
37.53125_-118.90625,37.53125,-118.90625,1,0,1,1,1
37.53125_-118.84375,37.53125,-118.84375,1,0,0,0,1
37.59375_-121.65625,37.59375,-121.65625,0,0,0,0,1
37.59375_-121.59375,37.59375,-121.59375,0,0,0,0,1
37.59375_-121.53125,37.59375,-121.53125,0,0,0,0,1
37.59375_-121.46875,37.59375,-121.46875,0,0,0,0,1
37.59375_-121.40625,37.59375,-121.40625,0,0,0,0,1
37.59375_-121.34375,37.59375,-121.34375,0,0,0,0,1
37.59375_-121.28125,37.59375,-121.28125,0,0,0,0,1
37.59375_-121.21875,37.59375,-121.21875,0,0,0,0,1
37.59375_-121.15625,37.59375,-121.15625,0,0,0,0,1
37.59375_-121.09375,37.59375,-121.09375,0,0,0,0,1
37.59375_-121.03125,37.59375,-121.03125,0,0,0,0,1
37.59375_-120.96875,37.59375,-120.96875,0,0,0,0,1
37.59375_-120.90625,37.59375,-120.90625,0,0,0,0,1
37.59375_-120.84375,37.59375,-120.84375,0,0,0,0,1
37.59375_-120.78125,37.59375,-120.78125,0,0,0,0,1
37.59375_-120.71875,37.59375,-120.71875,0,0,0,0,1
37.59375_-120.65625,37.59375,-120.65625,0,0,0,0,1
37.59375_-120.59375,37.59375,-120.59375,0,0,0,0,1
37.59375_-120.53125,37.59375,-120.53125,0,0,0,0,1
37.59375_-120.46875,37.59375,-120.46875,0,0,0,0,1
37.59375_-120.40625,37.59375,-120.40625,0,0,0,0,1
37.59375_-120.34375,37.59375,-120.34375,0,0,0,0,1
37.59375_-120.28125,37.59375,-120.28125,1,0,1,1,1
37.59375_-120.21875,37.59375,-120.21875,1,0,1,1,1
37.59375_-120.15625,37.59375,-120.15625,1,0,1,1,1
37.59375_-120.09375,37.59375,-120.09375,1,0,1,1,1
37.59375_-120.03125,37.59375,-120.03125,1,0,1,1,1
37.59375_-119.96875,37.59375,-119.96875,1,0,1,1,1
37.59375_-119.90625,37.59375,-119.90625,1,1,1,1,1
37.59375_-119.84375,37.59375,-119.84375,1,1,1,1,1
37.59375_-119.78125,37.59375,-119.78125,1,0,1,1,1
37.59375_-119.71875,37.59375,-119.71875,1,0,1,1,1
37.59375_-119.65625,37.59375,-119.65625,1,0,1,1,1
37.59375_-119.59375,37.59375,-119.59375,1,0,1,1,1
37.59375_-119.53125,37.59375,-119.53125,1,0,1,1,1
37.59375_-119.46875,37.59375,-119.46875,1,0,1,1,1
37.59375_-119.40625,37.59375,-119.40625,1,0,1,1,1
37.59375_-119.34375,37.59375,-119.34375,1,0,1,1,1
37.59375_-119.28125,37.59375,-119.28125,1,0,1,1,1
37.59375_-119.21875,37.59375,-119.21875,1,0,1,1,1
37.59375_-119.15625,37.59375,-119.15625,1,0,1,1,1
37.59375_-119.09375,37.59375,-119.09375,1,0,1,1,1
37.59375_-119.03125,37.59375,-119.03125,1,0,1,1,1
37.59375_-118.96875,37.59375,-118.96875,1,0,0,0,1
37.65625_-121.65625,37.65625,-121.65625,0,0,0,0,1
37.65625_-121.59375,37.65625,-121.59375,0,0,0,0,1
37.65625_-121.53125,37.65625,-121.53125,0,0,0,0,1
37.65625_-121.46875,37.65625,-121.46875,0,0,0,0,1
37.65625_-121.40625,37.65625,-121.40625,0,0,0,0,1
37.65625_-121.34375,37.65625,-121.34375,0,0,0,0,1
37.65625_-121.28125,37.65625,-121.28125,0,0,0,0,1
37.65625_-121.21875,37.65625,-121.21875,0,0,0,0,1
37.65625_-121.15625,37.65625,-121.15625,0,0,0,0,1
37.65625_-121.09375,37.65625,-121.09375,0,0,0,0,1
37.65625_-121.03125,37.65625,-121.03125,0,0,0,0,1
37.65625_-120.96875,37.65625,-120.96875,0,0,0,0,1
37.65625_-120.90625,37.65625,-120.90625,0,0,0,0,1
37.65625_-120.84375,37.65625,-120.84375,0,0,0,0,1
37.65625_-120.78125,37.65625,-120.78125,0,0,0,0,1
37.65625_-120.71875,37.65625,-120.71875,0,0,0,0,1
37.65625_-120.65625,37.65625,-120.65625,0,0,0,0,1
37.65625_-120.59375,37.65625,-120.59375,0,0,0,0,1
37.65625_-120.53125,37.65625,-120.53125,0,0,0,0,1
37.65625_-120.46875,37.65625,-120.46875,1,0,1,1,1
37.65625_-120.40625,37.65625,-120.40625,1,0,1,1,1
37.65625_-120.34375,37.65625,-120.34375,1,0,1,1,1
37.65625_-120.28125,37.65625,-120.28125,1,0,1,1,1
37.65625_-120.21875,37.65625,-120.21875,1,0,1,1,1
37.65625_-120.15625,37.65625,-120.15625,1,0,1,1,1
37.65625_-120.09375,37.65625,-120.09375,1,0,1,1,1
37.65625_-120.03125,37.65625,-120.03125,1,0,1,1,1
37.65625_-119.96875,37.65625,-119.96875,1,0,1,1,1
37.65625_-119.90625,37.65625,-119.90625,1,0,1,1,1
37.65625_-119.84375,37.65625,-119.84375,1,0,1,1,1
37.65625_-119.78125,37.65625,-119.78125,1,0,1,1,1
37.65625_-119.71875,37.65625,-119.71875,1,0,1,1,1
37.65625_-119.65625,37.65625,-119.65625,1,0,1,1,1
37.65625_-119.59375,37.65625,-119.59375,1,0,1,1,1
37.65625_-119.53125,37.65625,-119.53125,1,0,1,1,1
37.65625_-119.46875,37.65625,-119.46875,1,0,1,1,1
37.65625_-119.40625,37.65625,-119.40625,1,0,1,1,1
37.65625_-119.34375,37.65625,-119.34375,1,0,1,1,1
37.65625_-119.28125,37.65625,-119.28125,1,0,1,1,1
37.65625_-119.21875,37.65625,-119.21875,1,0,1,1,1
37.65625_-119.15625,37.65625,-119.15625,1,0,1,1,1
37.65625_-119.09375,37.65625,-119.09375,1,0,1,1,1
37.65625_-119.03125,37.65625,-119.03125,1,0,0,0,1
37.71875_-121.65625,37.71875,-121.65625,0,0,0,0,1
37.71875_-121.59375,37.71875,-121.59375,0,0,0,0,1
37.71875_-121.53125,37.71875,-121.53125,0,0,0,0,1
37.71875_-121.46875,37.71875,-121.46875,0,0,0,0,1
37.71875_-121.40625,37.71875,-121.40625,0,0,0,0,1
37.71875_-121.34375,37.71875,-121.34375,0,0,0,0,1
37.71875_-121.28125,37.71875,-121.28125,0,0,0,0,1
37.71875_-121.21875,37.71875,-121.21875,0,0,0,0,1
37.71875_-121.15625,37.71875,-121.15625,0,0,0,0,1
37.71875_-121.09375,37.71875,-121.09375,0,0,0,0,1
37.71875_-121.03125,37.71875,-121.03125,0,0,0,0,1
37.71875_-120.96875,37.71875,-120.96875,0,0,0,0,1
37.71875_-120.90625,37.71875,-120.90625,0,0,0,0,1
37.71875_-120.84375,37.71875,-120.84375,0,0,0,0,1
37.71875_-120.78125,37.71875,-120.78125,0,0,0,0,1
37.71875_-120.71875,37.71875,-120.71875,0,0,0,0,1
37.71875_-120.65625,37.71875,-120.65625,0,0,0,0,1
37.71875_-120.59375,37.71875,-120.59375,0,0,0,0,1
37.71875_-120.53125,37.71875,-120.53125,0,0,0,0,1
37.71875_-120.46875,37.71875,-120.46875,1,0,1,1,1
37.71875_-120.40625,37.71875,-120.40625,1,0,1,1,1
37.71875_-120.34375,37.71875,-120.34375,1,0,1,1,1
37.71875_-120.28125,37.71875,-120.28125,1,0,1,1,1
37.71875_-120.21875,37.71875,-120.21875,1,0,1,1,1
37.71875_-120.15625,37.71875,-120.15625,1,0,1,1,1
37.71875_-120.09375,37.71875,-120.09375,1,0,1,1,1
37.71875_-120.03125,37.71875,-120.03125,1,0,1,1,1
37.71875_-119.96875,37.71875,-119.96875,1,0,1,1,1
37.71875_-119.90625,37.71875,-119.90625,1,0,1,1,1
37.71875_-119.84375,37.71875,-119.84375,1,0,1,1,1
37.71875_-119.78125,37.71875,-119.78125,1,0,1,1,1
37.71875_-119.71875,37.71875,-119.71875,1,0,1,1,1
37.71875_-119.65625,37.71875,-119.65625,1,0,1,1,1
37.71875_-119.59375,37.71875,-119.59375,1,0,1,1,1
37.71875_-119.53125,37.71875,-119.53125,1,0,1,1,1
37.71875_-119.46875,37.71875,-119.46875,1,0,1,1,1
37.71875_-119.40625,37.71875,-119.40625,1,0,1,1,1
37.71875_-119.34375,37.71875,-119.34375,1,0,1,1,1
37.71875_-119.28125,37.71875,-119.28125,1,0,1,1,1
37.71875_-119.21875,37.71875,-119.21875,1,0,0,0,1
37.71875_-119.15625,37.71875,-119.15625,1,0,1,1,1
37.71875_-119.09375,37.71875,-119.09375,1,0,0,0,1
37.78125_-121.78125,37.78125,-121.78125,0,0,0,0,1
37.78125_-121.71875,37.78125,-121.71875,0,0,0,0,1
37.78125_-121.65625,37.78125,-121.65625,0,0,0,0,1
37.78125_-121.59375,37.78125,-121.59375,0,0,0,0,1
37.78125_-121.53125,37.78125,-121.53125,0,0,0,0,1
37.78125_-121.46875,37.78125,-121.46875,0,0,0,0,1
37.78125_-121.40625,37.78125,-121.40625,0,0,0,0,1
37.78125_-121.34375,37.78125,-121.34375,0,0,0,0,1
37.78125_-121.28125,37.78125,-121.28125,0,0,0,0,1
37.78125_-121.21875,37.78125,-121.21875,0,0,0,0,1
37.78125_-121.15625,37.78125,-121.15625,0,0,0,0,1
37.78125_-121.09375,37.78125,-121.09375,0,0,0,0,1
37.78125_-121.03125,37.78125,-121.03125,0,0,0,0,1
37.78125_-120.96875,37.78125,-120.96875,0,0,0,0,1
37.78125_-120.90625,37.78125,-120.90625,0,0,0,0,1
37.78125_-120.84375,37.78125,-120.84375,0,0,0,0,1
37.78125_-120.78125,37.78125,-120.78125,0,0,0,0,1
37.78125_-120.71875,37.78125,-120.71875,0,0,0,0,1
37.78125_-120.65625,37.78125,-120.65625,0,0,0,0,1
37.78125_-120.59375,37.78125,-120.59375,0,0,0,0,1
37.78125_-120.53125,37.78125,-120.53125,0,0,0,0,1
37.78125_-120.46875,37.78125,-120.46875,1,0,1,1,1
37.78125_-120.40625,37.78125,-120.40625,1,0,1,1,1
37.78125_-120.34375,37.78125,-120.34375,1,0,1,1,1
37.78125_-120.28125,37.78125,-120.28125,1,0,1,1,1
37.78125_-120.21875,37.78125,-120.21875,1,0,1,1,1
37.78125_-120.15625,37.78125,-120.15625,1,0,1,1,1
37.78125_-120.09375,37.78125,-120.09375,1,0,1,1,1
37.78125_-120.03125,37.78125,-120.03125,1,0,1,1,1
37.78125_-119.96875,37.78125,-119.96875,1,0,1,1,1
37.78125_-119.90625,37.78125,-119.90625,1,0,1,1,1
37.78125_-119.84375,37.78125,-119.84375,1,0,1,1,1
37.78125_-119.78125,37.78125,-119.78125,1,0,1,1,1
37.78125_-119.71875,37.78125,-119.71875,1,0,1,1,1
37.78125_-119.65625,37.78125,-119.65625,1,0,1,1,1
37.78125_-119.59375,37.78125,-119.59375,1,0,1,1,1
37.78125_-119.53125,37.78125,-119.53125,1,0,1,1,1
37.78125_-119.46875,37.78125,-119.46875,1,0,1,1,1
37.78125_-119.40625,37.78125,-119.40625,1,0,1,1,1
37.78125_-119.34375,37.78125,-119.34375,1,0,1,1,1
37.78125_-119.28125,37.78125,-119.28125,1,0,1,1,1
37.78125_-119.21875,37.78125,-119.21875,1,0,0,0,1
37.84375_-121.90625,37.84375,-121.90625,0,0,0,0,1
37.84375_-121.84375,37.84375,-121.84375,0,0,0,0,1
37.84375_-121.78125,37.84375,-121.78125,0,0,0,0,1
37.84375_-121.71875,37.84375,-121.71875,0,0,0,0,1
37.84375_-121.65625,37.84375,-121.65625,0,0,0,0,1
37.84375_-121.59375,37.84375,-121.59375,0,0,0,0,1
37.84375_-121.53125,37.84375,-121.53125,0,0,0,0,1
37.84375_-121.46875,37.84375,-121.46875,0,0,0,0,1
37.84375_-121.34375,37.84375,-121.34375,0,0,0,0,1
37.84375_-121.28125,37.84375,-121.28125,0,0,0,0,1
37.84375_-121.21875,37.84375,-121.21875,0,0,0,0,1
37.84375_-121.15625,37.84375,-121.15625,0,0,0,0,1
37.84375_-121.09375,37.84375,-121.09375,0,0,0,0,1
37.84375_-121.03125,37.84375,-121.03125,0,0,0,0,1
37.84375_-120.96875,37.84375,-120.96875,0,0,0,0,1
37.84375_-120.90625,37.84375,-120.90625,0,0,0,0,1
37.84375_-120.84375,37.84375,-120.84375,0,0,0,0,1
37.84375_-120.78125,37.84375,-120.78125,0,0,0,0,1
37.84375_-120.71875,37.84375,-120.71875,0,0,0,0,1
37.84375_-120.65625,37.84375,-120.65625,0,0,1,1,1
37.84375_-120.59375,37.84375,-120.59375,0,0,1,1,1
37.84375_-120.53125,37.84375,-120.53125,0,0,1,1,1
37.84375_-120.46875,37.84375,-120.46875,1,0,1,1,1
37.84375_-120.40625,37.84375,-120.40625,1,0,1,1,1
37.84375_-120.34375,37.84375,-120.34375,1,0,1,1,1
37.84375_-120.28125,37.84375,-120.28125,1,0,1,1,1
37.84375_-120.21875,37.84375,-120.21875,1,0,1,1,1
37.84375_-120.15625,37.84375,-120.15625,1,0,1,1,1
37.84375_-120.09375,37.84375,-120.09375,1,0,1,1,1
37.84375_-120.03125,37.84375,-120.03125,1,0,1,1,1
37.84375_-119.96875,37.84375,-119.96875,1,0,1,1,1
37.84375_-119.90625,37.84375,-119.90625,1,0,1,1,1
37.84375_-119.84375,37.84375,-119.84375,1,0,1,1,1
37.84375_-119.78125,37.84375,-119.78125,1,0,1,1,1
37.84375_-119.71875,37.84375,-119.71875,1,0,1,1,1
37.84375_-119.65625,37.84375,-119.65625,1,0,1,1,1
37.84375_-119.59375,37.84375,-119.59375,1,0,1,1,1
37.84375_-119.53125,37.84375,-119.53125,1,0,1,1,1
37.84375_-119.46875,37.84375,-119.46875,1,0,1,1,1
37.84375_-119.40625,37.84375,-119.40625,1,0,1,1,1
37.84375_-119.34375,37.84375,-119.34375,1,0,1,1,1
37.84375_-119.28125,37.84375,-119.28125,1,0,1,1,1
37.84375_-119.21875,37.84375,-119.21875,1,0,1,1,1
37.90625_-121.90625,37.90625,-121.90625,0,0,0,0,1
37.90625_-121.84375,37.90625,-121.84375,0,0,0,0,1
37.90625_-121.78125,37.90625,-121.78125,0,0,0,0,1
37.90625_-121.71875,37.90625,-121.71875,0,0,0,0,1
37.90625_-121.65625,37.90625,-121.65625,0,0,0,0,1
37.90625_-121.53125,37.90625,-121.53125,0,0,0,0,1
37.90625_-121.46875,37.90625,-121.46875,0,0,0,0,1
37.90625_-121.40625,37.90625,-121.40625,0,0,0,0,1
37.90625_-121.28125,37.90625,-121.28125,0,0,0,0,1
37.90625_-121.21875,37.90625,-121.21875,0,0,0,0,1
37.90625_-121.15625,37.90625,-121.15625,0,0,0,0,1
37.90625_-121.09375,37.90625,-121.09375,0,0,0,0,1
37.90625_-121.03125,37.90625,-121.03125,0,0,0,0,1
37.90625_-120.96875,37.90625,-120.96875,0,0,0,0,1
37.90625_-120.90625,37.90625,-120.90625,0,0,0,0,1
37.90625_-120.84375,37.90625,-120.84375,0,0,0,0,1
37.90625_-120.78125,37.90625,-120.78125,0,0,0,0,1
37.90625_-120.71875,37.90625,-120.71875,0,0,0,0,1
37.90625_-120.65625,37.90625,-120.65625,0,0,1,1,1
37.90625_-120.59375,37.90625,-120.59375,0,0,1,1,1
37.90625_-120.53125,37.90625,-120.53125,1,0,1,1,1
37.90625_-120.46875,37.90625,-120.46875,1,0,1,1,1
37.90625_-120.40625,37.90625,-120.40625,1,0,1,1,1
37.90625_-120.34375,37.90625,-120.34375,1,0,1,1,1
37.90625_-120.28125,37.90625,-120.28125,1,0,1,1,1
37.90625_-120.21875,37.90625,-120.21875,1,0,1,1,1
37.90625_-120.15625,37.90625,-120.15625,1,0,1,1,1
37.90625_-120.09375,37.90625,-120.09375,1,0,1,1,1
37.90625_-120.03125,37.90625,-120.03125,1,0,1,1,1
37.90625_-119.96875,37.90625,-119.96875,1,0,1,1,1
37.90625_-119.90625,37.90625,-119.90625,1,0,1,1,1
37.90625_-119.84375,37.90625,-119.84375,1,0,1,1,1
37.90625_-119.78125,37.90625,-119.78125,1,0,1,1,1
37.90625_-119.71875,37.90625,-119.71875,1,0,1,1,1
37.90625_-119.65625,37.90625,-119.65625,1,0,1,1,1
37.90625_-119.59375,37.90625,-119.59375,1,0,1,1,1
37.90625_-119.53125,37.90625,-119.53125,1,0,1,1,1
37.90625_-119.46875,37.90625,-119.46875,1,0,1,1,1
37.90625_-119.40625,37.90625,-119.40625,1,0,1,1,1
37.90625_-119.34375,37.90625,-119.34375,1,0,1,1,1
37.90625_-119.28125,37.90625,-119.28125,1,0,1,1,1
37.90625_-119.21875,37.90625,-119.21875,1,0,0,0,1
37.96875_-121.90625,37.96875,-121.90625,0,0,0,0,1
37.96875_-121.84375,37.96875,-121.84375,0,0,0,0,1
37.96875_-121.78125,37.96875,-121.78125,0,0,0,0,1
37.96875_-121.71875,37.96875,-121.71875,0,0,0,0,1
37.96875_-121.65625,37.96875,-121.65625,0,0,0,0,1
37.96875_-121.59375,37.96875,-121.59375,0,0,0,0,1
37.96875_-121.53125,37.96875,-121.53125,0,0,0,0,1
37.96875_-121.46875,37.96875,-121.46875,0,0,0,0,1
37.96875_-121.40625,37.96875,-121.40625,0,0,0,0,1
37.96875_-121.34375,37.96875,-121.34375,0,0,0,0,1
37.96875_-121.28125,37.96875,-121.28125,0,0,0,0,1
37.96875_-121.21875,37.96875,-121.21875,0,0,0,0,1
37.96875_-121.15625,37.96875,-121.15625,0,0,0,0,1
37.96875_-121.09375,37.96875,-121.09375,0,0,0,0,1
37.96875_-121.03125,37.96875,-121.03125,0,0,0,0,1
37.96875_-120.96875,37.96875,-120.96875,0,0,0,0,1
37.96875_-120.90625,37.96875,-120.90625,0,0,0,0,1
37.96875_-120.84375,37.96875,-120.84375,0,0,0,0,1
37.96875_-120.78125,37.96875,-120.78125,0,0,0,0,1
37.96875_-120.71875,37.96875,-120.71875,0,0,0,0,1
37.96875_-120.65625,37.96875,-120.65625,0,0,1,1,1
37.96875_-120.59375,37.96875,-120.59375,1,0,1,1,1
37.96875_-120.53125,37.96875,-120.53125,1,0,1,1,1
37.96875_-120.46875,37.96875,-120.46875,1,0,1,1,1
37.96875_-120.40625,37.96875,-120.40625,1,0,1,1,1
37.96875_-120.34375,37.96875,-120.34375,1,0,1,1,1
37.96875_-120.28125,37.96875,-120.28125,1,0,1,1,1
37.96875_-120.21875,37.96875,-120.21875,1,0,1,1,1
37.96875_-120.15625,37.96875,-120.15625,1,0,1,1,1
37.96875_-120.09375,37.96875,-120.09375,1,0,1,1,1
37.96875_-120.03125,37.96875,-120.03125,1,0,1,1,1
37.96875_-119.96875,37.96875,-119.96875,1,0,1,1,1
37.96875_-119.90625,37.96875,-119.90625,1,0,1,1,1
